index,annotation,tag,source,text,uri,label,date,checken
813,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/672d6170-f09c-44b2-90ad-54c3a2143088,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_18_tl_6,Moritz,,,,
656,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/522fc8a6-c42f-463e-a11e-4e000cffb123,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_18_tl_8,Eltern,,,,
300,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/232bbcdd-e7e5-40fa-bc93-0691538a0c74,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_1,September ,,,September ,
1428,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ac3ebd23-96c5-48bb-b72f-a4dbe3271ff0,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_11,Frau Wolff,,,,
845,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6a683ca0-2ee5-4f5f-b251-e3ca9455b359,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_15,September,,,September,
772,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/62525b2c-0ab7-43f7-9fe6-71ca36912a5a,abbrev,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_16,u. a.,,,,
1046,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8133b3fa-8b16-4ab0-abee-74961399b765,abbrev,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_18,u. ,,,,
1639,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c504eefc-2d28-44ca-adb3-4353e115ac3c,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_19,Direktor,,,,
215,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/194e67c9-b7a2-409e-a139-c68ef3672345,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_2,A'dam,http://www.wikidata.org/entity/Q727,,,
1721,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/cf9fda7a-04bb-4df7-8be6-37bce72113dc,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_2,Handelsschule,,,,
1637,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c4f719b5-c244-42ae-b3dc-a3c3afe10c3a,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_22,Tante Sien,,,,
1374,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a635e615-4b0e-4833-8fe9-d1e0965ad856,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_36_tl_3,Direktor,,,,
1357,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a52eea2d-0b8e-40d3-8e03-d871e1daaf0f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_9_tl_1,Tante,,,,
1666,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c8cd4214-f01f-427b-9b8c-6aeae4571afb,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_9_tl_1,Haren bei Gröningen,http://www.wikidata.org/entity/Q33443174,,,
713,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5ac0014b-0a36-4779-b2c2-13102e417387,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_9_tl_2,Sien Siemens,,,,
1490,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b49d1660-d82c-4175-bac8-91fe7c630ea4,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0044_KLAO07715000044/r_9_tl_3,1879. VII. 1922.,,,1879. VII. 1922.,
1213,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/942880d0-83fa-4890-8d41-369d29e9500e,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_1,Jüffrouw Noorduin,,,,
887,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6e41dae4-160a-4f92-9593-f16b768ad5b3,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_1,Tante Sien,,,,
729,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5c023f3a-2389-4f76-9df9-0093ca343b01,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_10,Janette Gorter ,,,,
27,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/031188a9-9911-4bc4-9954-081ef79d99a5,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_11,Tante Sien,,,,
1080,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/855c6193-6182-4644-a1ed-6486475ffae6,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_12,Eltern,,,,
1733,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d1bf0ddf-a0c3-44ed-8d33-2e9846ac21b7,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_12,Onkel Jan ,,,,
1782,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d8b8e994-4bb0-4547-974a-146228bd8613,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_12,Tante,,,,
123,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0fe21e59-3b27-47ab-97fc-40c52bff8b4f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_13,Bette ,,,,
1389,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a7f250bd-1686-4431-9a17-951c221f0bf5,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_13,Janette,,,,
1121,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8a2716eb-028b-4b0f-913c-c5c72eea7370,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_15,Eef ,,,,
980,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/78bee686-20ca-4e73-b786-01eb12572a5b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_17,Siepeke,,,,
721,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5b8f23ea-3884-45b6-b0c4-b8780e820bb6,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_17,Groningen ,http://www.wikidata.org/entity/Q749,,,
150,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/122b359d-e1ca-4a04-9230-7e77c951d807,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_18,Anneliesje ,,,,
1520,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b831d907-4b82-4382-9098-b7d703771d07,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_6,Fräulein Noorduin,,,,
1969,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f0f30115-74f0-4e1d-b541-7f6f330682b5,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_6,Tante,,,,
678,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/55ce6e11-e1e2-4854-9007-e75553b1b387,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_7,Annie ,,,,
1118,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/89e11dbc-3ab7-4545-862a-8c4363729f7e,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_9,Gorters,,,,
1681,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/cab34e57-803e-4230-b8bd-3da70708d82a,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_9,Tante,,,,
1873,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e427e7ef-f8b0-4b20-9c62-69e92c3f070d,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_27_tl_9,Tante ,,,,
1638,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c4f7e230-5565-434a-9298-f6ba3da73d20,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_11,Tante Sien,,,,
1677,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ca602d36-4d10-420f-ac89-01008710855e,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_14,Tante Sien,,,,
1764,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d5c4b648-f884-4300-a28e-4c920ff83c8b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_20,Eltern,,,,
1649,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c65c7578-1835-4d4b-987b-eabc3aa1298d,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_21,Geschwistern ,,,,
718,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5b1793ba-6a27-4580-8f28-d8b50ef10541,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_21,Grossmuttel,,,,
505,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3d3eb4bb-d61c-4f0f-bf88-36d632076e05,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_22,Tante,,,,
339,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/27f566ae-07ac-41fc-af13-a39a84bc7fa4,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_23,Annie,,,,
49,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/05d8d96e-c88e-4465-abd5-53b7cc962d57,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_23,Sien,,,,
399,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/2f80c697-179a-4923-827a-c9182e02af3e,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_27,* Juffrouw Euipers,,,,
226,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/19f46648-4894-48f0-abf8-0a2b3036231f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0045_KLAO07715000045/r_9_tl_7,Annie,,,,
1476,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b3726b42-3a28-4b33-b98f-cf38dc5a10ac,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_27_tl_2,4. IX. 22.,,,1922-09-04,
1039,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8084bb5c-9d29-4688-944e-8c88bc1623e7,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_27_tl_2, Pieter Corneliszoon,,,,plaats of persoon?
1009,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/7ca8e99f-040f-4905-9d5e-e912f9b21f3e,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_27_tl_2,A' dam.,http://www.wikidata.org/entity/Q727,,,
498,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3bcff011-3d74-49d0-bed3-67dd385281ff,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_27_tl_3,Hooftstr. (P.C.) 146.,https://adamlink.nl/geo/address/A131858,,,
2047,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/fb6d6a17-2e21-4b22-ae1a-0b4fda756020,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_36_tl_1,Dokter Wolffs,,,,
1899,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e794acf1-1c32-4548-9915-935ae1d89578,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_36_tl_11,Gertrud,,,,
970,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/77dafc69-c638-4598-81ab-edc7d5c0ca25,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_36_tl_11,Jüff,,,,
117,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0f2b484a-f4d0-4635-bf14-e63be58ce663,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_36_tl_11,Peter ,,,,
1477,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b3928282-70f6-4022-b0ae-0ad1b2f44200,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_36_tl_13,6 ten,,,1900-01-05,maand? jaar?
1691,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/cb64c40b-9b5e-45e1-8525-57e21196b458,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_36_tl_13,Peter ,,,,
165,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/13dc9fab-a71d-44e7-b900-6258ff2700f9,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_36_tl_2,Eltern ,,,,
370,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/2b95eac4-fad4-4afa-9a54-fdb2fdb513b7,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_36_tl_2,Großmutti,,,,
911,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/71495a62-e3a9-4c4b-9253-e2b38e7a445c,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_KLAO07715000057/r_36_tl_8,6 ten,,,1900-01-05,maand? jaar?
193,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/16ed957c-583f-4c5a-b393-28a11d9c9665,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_10,Gross-,,,,
738,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5d313e06-f1bb-4cef-ad3c-496e8094010a,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_11,mutti,,,,
1416,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/aafd1c3d-b29b-401a-94f9-bbe146d2e92f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_11,Vati ,,,,
765,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/61698743-2188-40e3-bbf7-4aa72475e0b2,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_12,Ober-Staufen,http://www.wikidata.org/entity/Q127637,,,
1268,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/9b9eda70-334f-4891-953b-0ec11791d6c3,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_14,Brieg,http://www.wikidata.org/entity/Q214640,,,stad in Polen? 
1286,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/9d3f5e4b-ee1c-40ce-a95a-337b829dba34,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_15,Brieg ,http://www.wikidata.org/entity/Q214640,,,
1569,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/bd640a2a-fb0e-445a-a6ba-3535fee51eb6,abbrev,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_18,u.s.w.,,,,
1263,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/9ac70b28-925a-40e1-87c0-b26108e11cb9,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_18,Großmutti Anna ,,,,
907,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/71028794-5d3b-4a51-b19f-854659552054,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_18,O. Walter,,,,
806,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/665914a9-5b27-433c-b4f2-a2975e3d52d4,abbrev,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_20,A. G.,,,,
324,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/262d2873-e45f-43f1-bba2-e18c5e2f5295,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_22,Brieg ,http://www.wikidata.org/entity/Q214640,,,
180,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/155b54f4-b8c6-4dac-9160-4b0362ec2b9f,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_26,"""Wann",,,,
850,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6b00cbc2-5d49-49af-93ee-1696e94c780f,speech,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_27,"kommen alle?"" ",,,,
1763,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d5bf8e76-9730-4415-897a-2b5d31be8d03,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_3,Gertrud,,,,
1989,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f374a8bb-bad7-42b2-9022-e388254a7d2c,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_6,Peter ,,,,
502,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3c4ec899-6352-4387-9363-387617770205,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_8,Brieg,http://www.wikidata.org/entity/Q214640,,,
1182,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/90b5c909-f5e1-470e-8bd3-96719c625239,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_9,Mutti,,,,
17,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/02116ee4-09a8-421f-a33e-26edbb7702fb,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_18_tl_9,Peter,,,,
1500,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b5bd273a-7dda-40bf-b480-c9f7726c539b,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_9_tl_11,10. IV22,,,1922-04-10,
164,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/13be522a-fdf7-4bbf-9d6c-b5c90e70a6e1,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_9_tl_11,A' dam,http://www.wikidata.org/entity/Q727,,,
1814,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/dc28500f-f99a-4289-9efc-629411ba5b4b,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0058_KLAO07715000058/r_9_tl_11,P. C. Hooftstr. 146.,https://adamlink.nl/geo/address/A131858,,,
